,Year,Transmission,Owner_Type,Engine (CC),Power (bhp),Price
5214,2012.0,1,0,2179.0,140,6.5
5215,2015.0,1,2,1499.0,110,7.72
5216,2011.0,0,0,1968.0,138.1,8.0
5217,2009.0,1,2,2179.0,138,3.0
5218,2013.0,0,0,2993.0,245,29.0
5219,2014.0,1,0,1198.0,74,4.11
5220,2015.0,1,0,1197.0,82.9,5.37
5221,2013.0,1,0,1248.0,88.8,6.55
5222,2015.0,1,0,1497.0,117.3,7.0
5223,2014.0,1,0,1497.0,118,5.48
5224,2013.0,0,0,1968.0,138.03,6.51
5225,2016.0,1,0,1498.0,98.6,5.15
5226,2013.0,1,2,2179.0,140,9.0
5227,2008.0,0,2,1798.0,138.1,2.75
5228,2005.0,1,2,1086.0,190,1.2
5229,2012.0,0,0,1995.0,190,12.5
5230,2017.0,1,0,1498.0,98.96,7.69
5231,2013.0,1,0,1197.0,82.85,4.57
5232,2013.0,0,0,1497.0,118,4.5
5233,2015.0,1,0,1248.0,73.94,4.9
5234,2008.0,1,0,1086.0,68.05,1.65
5235,2015.0,1,0,1199.0,82.4,3.25
5236,2012.0,1,0,1582.0,126.32,6.25
5237,2018.0,1,0,1591.0,121.3,12.13
5238,2013.0,1,0,1199.0,82.4,3.25
5239,2013.0,0,0,1968.0,174.3,29.0
5240,2013.0,1,0,1497.0,118,5.53
5241,2017.0,1,0,1497.0,121.36,8.75
5242,2014.0,0,2,2967.0,241.4,37.9
5243,2010.0,1,0,1197.0,78.9,2.4
5244,2014.0,1,0,1197.0,80,4.55
5245,2011.0,1,2,1197.0,85.8,2.65
5246,2017.0,1,2,1396.0,69,1.6
5247,2012.0,0,2,2993.0,235,25.72
5248,2013.0,1,0,1248.0,74,4.15
5249,2018.0,1,0,1194.0,94.68,7.23
5250,2008.0,1,2,1599.0,103.2,2.6
5251,2008.0,0,2,1995.0,181,7.25
5252,2017.0,1,0,2494.0,102,14.29
5253,2011.0,0,2,2143.0,204,17.25
5254,2013.0,1,0,1582.0,126.2,7.5
5255,2014.0,1,0,1248.0,73.94,4.35
5256,2016.0,1,0,1248.0,88.5,8.9
5257,2016.0,1,2,1197.0,82,3.5
5258,2014.0,1,0,1498.0,98.6,6.1
5259,2016.0,1,0,799.0,53.3,3.2
5260,2014.0,1,0,1364.0,67.06,4.9
5261,2015.0,1,0,998.0,67.1,3.69
5262,2016.0,1,0,1199.0,84,3.98
5263,2013.0,1,0,1396.0,90,2.95
5264,2014.0,0,0,1968.0,147.51,15.21
5265,2015.0,1,0,1248.0,74,6.3
5266,2017.0,1,0,1198.0,73.75,6.69
5267,2017.0,0,0,1497.0,117.3,9.5
5268,2009.0,1,0,1197.0,80,2.65
5269,2012.0,1,0,2199.0,194.3,7.5
5270,2002.0,1,2,998.0,67.04,1.85
5271,2018.0,0,0,998.0,67.04,5.63
5272,2018.0,1,0,1591.0,121.3,11.78
5273,2004.0,1,2,1396.0,52.8,0.85
5274,2011.0,1,0,1598.0,103.6,3.35
5275,2015.0,1,0,998.0,67.04,4.11
5276,2015.0,0,0,2143.0,136,25.51
5277,2017.0,1,0,796.0,47.3,3.1
5278,2018.0,0,0,3198.0,197,33.5
5279,2017.0,1,0,1193.0,88.7,4.8
5280,2014.0,1,0,1598.0,103.5,3.49
5281,2012.0,1,2,1373.0,91.1,5.15
5282,2011.0,0,0,2987.0,224,14.41
5283,2014.0,1,0,1199.0,74,4.75
5284,2015.0,0,0,2982.0,168.5,19.0
5285,2017.0,1,0,998.0,67.04,4.9
5286,2008.0,0,2,1995.0,181,6.3
5287,2006.0,1,2,1497.0,100,2.4
5288,2009.0,1,0,1999.0,114,3.0
5289,2016.0,1,0,1198.0,74.93,4.25
5290,2016.0,1,0,1498.0,88,6.3
5291,2018.0,1,0,998.0,100,8.15
5292,2012.0,1,0,1197.0,78.9,3.22
5293,2018.0,1,0,1197.0,81.83,7.65
5294,2011.0,0,0,2979.0,306,30.0
5295,2010.0,1,2,1197.0,78.9,2.3
5296,2012.0,0,0,1598.0,181,22.0
5297,2012.0,1,0,1198.0,86.8,3.28
5298,2016.0,1,0,1373.0,91.2,7.09
5299,2013.0,1,0,1248.0,73.9,6.46
5300,2012.0,1,0,1199.0,73.9,4.0
5301,2011.0,0,0,1995.0,184,11.0
5302,2016.0,0,2,2967.0,241.4,49.79
5303,2015.0,1,0,1498.0,99,4.8
5304,2017.0,0,0,1995.0,190,35.0
5305,2011.0,0,0,2987.0,224,21.99
5306,2007.0,1,2,1061.0,64,1.1
5307,2018.0,1,0,1197.0,83.1,6.6
5308,2013.0,1,0,1197.0,81.8,4.5
5309,2009.0,1,2,1150.0,76,1.0
5310,2017.0,1,0,1498.0,88,6.9
5311,2012.0,0,0,2179.0,115,16.75
5312,2015.0,0,0,1968.0,174.3,25.49
5313,2015.0,0,0,1968.0,187.74,35.5
5314,2018.0,1,0,1186.0,73.97,6.28
5315,2012.0,1,2,2179.0,120,4.88
5316,2016.0,1,0,1248.0,74,3.7
5317,2015.0,1,0,814.0,55.2,3.45
5318,2016.0,1,0,2179.0,120,10.23
5319,2010.0,0,2,2354.0,142,6.5
5320,2016.0,1,0,1199.0,74,6.15
5321,2014.0,1,0,1196.0,73,2.9
5322,2016.0,1,0,1120.0,70,5.5
5323,2017.0,0,0,3198.0,197,31.0
5324,2015.0,1,0,1186.0,73.97,4.25
5325,2016.0,1,0,1248.0,74,5.48
5326,2016.0,1,0,1197.0,81.83,7.25
5327,2012.0,1,0,1298.0,85.8,3.0
5328,2015.0,0,0,1995.0,190,29.5
5329,2007.0,1,2,1497.0,78,1.49
5330,2013.0,0,0,1197.0,78.9,3.65
5331,2018.0,1,0,1498.0,98.96,10.9
5332,2015.0,1,0,998.0,67.04,4.3
5333,2012.0,1,2,1248.0,88.76,6.11
5334,2015.0,1,0,2494.0,102,15.5
5335,2016.0,1,0,1497.0,117.3,6.9
5336,2012.0,1,0,1197.0,85.8,4.69
5337,2011.0,1,0,1197.0,85.8,3.19
5338,2012.0,0,2,1396.0,98.6,3.75
5339,2019.0,1,0,1197.0,81.86,8.6
5340,2011.0,1,2,1497.0,118,3.85
5341,2016.0,0,0,4134.0,382,67.83
5342,2019.0,1,0,1198.0,86.7,9.31
5343,2008.0,0,0,1799.0,130,3.0
5344,2015.0,1,0,1197.0,81.83,5.5
5345,2017.0,1,0,1582.0,126.2,13.3
5346,2013.0,0,0,1968.0,174.33,23.0
5347,2018.0,1,0,796.0,47.3,3.35
5348,2012.0,0,3,1995.0,177,10.0
5349,2013.0,1,0,1197.0,78.9,2.95
5350,2016.0,1,0,1498.0,108.62,6.75
5351,2010.0,1,3,1198.0,73.9,2.44
5352,2015.0,1,0,1373.0,91.1,5.85
5353,2015.0,0,0,1197.0,103.5,7.4
5354,2016.0,1,0,1120.0,71,3.8
5355,2008.0,1,0,1799.0,130,3.8
5356,2008.0,1,0,1497.0,78,2.7
5357,2016.0,1,0,2523.0,62.1,7.21
5358,2016.0,1,0,1497.0,117.3,7.9
5359,2017.0,1,0,1186.0,73.97,4.2
5360,2014.0,1,0,1461.0,108.45,5.75
5361,2013.0,0,0,998.0,66.1,3.45
5362,2014.0,0,0,1968.0,174.33,25.75
5363,2018.0,1,0,2179.0,140,16.59
5364,2014.0,1,0,1198.0,74.96,4.69
5365,2009.0,0,2,1995.0,170,7.5
5366,2016.0,1,0,2393.0,147.8,16.5
5367,2009.0,1,0,1497.0,118,1.99
5368,2014.0,1,0,1248.0,74,5.25
5369,2013.0,1,2,1461.0,108.45,5.4
5370,2014.0,1,0,1198.0,74,3.9
5371,2015.0,1,0,1197.0,81.86,5.8
5372,2014.0,0,0,1995.0,190,30.5
5373,2017.0,1,0,1248.0,74,5.6
5374,2012.0,0,0,2987.0,165,23.0
5375,2015.0,1,0,1248.0,74,5.15
5376,2017.0,0,0,1582.0,126.2,9.48
5377,2016.0,0,2,624.0,37.48,2.38
5378,2009.0,1,0,1298.0,85.8,3.8
5379,2015.0,1,2,1197.0,81.83,5.5
5380,2010.0,1,0,1197.0,80,3.55
5381,2015.0,1,0,1373.0,91.1,6.35
5382,2015.0,0,0,2179.0,187.7,36.0
5383,2005.0,1,2,1405.0,70,1.1
5384,2014.0,1,0,1193.0,88.7,3.7
5385,2016.0,1,0,1997.0,140,13.5
5386,2008.0,0,3,2354.0,177.6,2.85
5387,2015.0,1,2,624.0,37.5,2.13
5388,2015.0,1,0,1582.0,126.2,7.75
5389,2017.0,1,0,1396.0,69,2.85
5390,2014.0,1,0,1498.0,98.6,4.95
5391,2012.0,1,0,2179.0,140,6.2
5392,2013.0,0,0,1995.0,190,17.5
5393,2010.0,1,0,1197.0,81.86,2.25
5394,2017.0,1,0,1197.0,83.1,6.75
5395,2016.0,0,0,1582.0,126.2,9.73
5396,2018.0,1,0,1248.0,88.5,8.49
5397,2013.0,0,0,1598.0,181,25.0
5398,2015.0,1,0,1248.0,73.94,5.59
5399,2011.0,0,0,1896.0,106,4.8
5400,2014.0,1,0,1498.0,89.84,5.45
5401,2017.0,1,0,1197.0,81.83,6.5
5402,2015.0,1,0,1198.0,86.8,4.35
5403,2013.0,1,0,1498.0,98.6,3.75
5404,2010.0,0,3,1995.0,177,12.0
5405,2014.0,0,0,2967.0,241.4,32.0
5406,2015.0,1,2,1120.0,70,4.0
5407,2011.0,1,0,1461.0,63.1,2.6
5408,2016.0,1,0,1197.0,82,4.45
5409,2015.0,1,0,814.0,55.2,2.6
5410,2011.0,0,0,1796.0,186,16.0
5411,2014.0,0,0,2179.0,187.7,32.5
5412,2016.0,0,0,2696.0,184,13.85
5413,2018.0,1,0,1373.0,91.1,8.76
5414,2014.0,0,0,3498.0,272,23.68
5415,2017.0,0,0,1197.0,81.8,5.5
5416,2013.0,0,2,4367.0,335.3,65.81
5417,2013.0,1,0,1461.0,108.45,4.99
5418,2013.0,1,2,1582.0,126.32,5.7
5419,2016.0,0,0,1798.0,138.03,11.99
5420,2016.0,0,2,1995.0,190,29.99
5421,2018.0,1,0,1499.0,110.4,9.5
5422,2014.0,1,0,1248.0,74,5.5
5423,2016.0,0,0,2199.0,194.3,23.0
5424,2013.0,1,0,1396.0,53.5,2.95
5425,2015.0,1,0,1120.0,70,4.9
5426,2006.0,1,3,1086.0,67,1.3
5427,2016.0,0,0,998.0,67,4.25
5428,2018.0,1,0,2179.0,140,16.36
5429,2009.0,0,0,1968.0,147.51,9.95
5430,2012.0,1,0,1598.0,103.6,5.5
5431,2016.0,1,0,1248.0,88.5,8.25
5432,2002.0,1,0,993.0,60,0.95
5433,2016.0,1,0,1086.0,68.05,4.01
5434,2019.0,1,0,1199.0,88.7,8.2
5435,2014.0,1,2,1498.0,98.6,6.2
5436,2012.0,0,0,2982.0,169,16.75
5437,2017.0,0,0,2179.0,140,16.5
5438,2007.0,1,3,2499.0,68.05,3.75
5439,2012.0,1,0,1399.0,68.05,3.5
5440,2017.0,0,2,1199.0,88.7,5.43
5441,2017.0,0,0,3198.0,197,30.35
5442,2014.0,0,0,1498.0,99.6,7.99
5443,2011.0,1,0,1896.0,66,3.59
5444,2012.0,1,0,936.0,57.6,1.9
5445,2009.0,0,0,2362.0,164.7,4.7
5446,2012.0,1,0,1461.0,108.45,7.25
5447,2016.0,0,0,2143.0,136,24.46
5448,2014.0,1,2,1193.0,88.7,3.9
5449,2013.0,1,0,1197.0,80,5.15
5450,2015.0,0,0,1197.0,81.8,3.65
5451,2016.0,1,0,1186.0,73.97,5.0
5452,2009.0,1,0,1497.0,118,2.3
5453,2001.0,1,2,1495.0,94,0.75
5454,2009.0,1,2,1599.0,103.2,1.85
5455,2010.0,1,0,1196.0,70,1.8
5456,2014.0,1,0,1498.0,98.6,4.41
5457,2006.0,1,0,998.0,67.1,2.0
5458,2014.0,1,0,1248.0,258,5.55
5459,2014.0,0,0,2987.0,258,31.75
5460,2015.0,0,0,1968.0,174.33,32.0
5461,2010.0,0,0,2987.0,282,21.0
5462,2010.0,1,0,1248.0,73.9,2.75
5463,2005.0,1,0,1794.0,125,2.64
5464,2018.0,1,0,2179.0,120,14.19
5465,2017.0,1,0,998.0,67.04,3.85
5466,2014.0,1,0,2982.0,168.5,15.5
5467,2010.0,1,0,1061.0,64,1.9
5468,2014.0,1,0,624.0,37.48,1.26
5469,2009.0,1,2,1197.0,80,2.4
5470,2010.0,0,0,1995.0,190,11.5
5471,2014.0,1,0,2179.0,140,8.25
5472,2011.0,1,0,1598.0,105,2.75
5473,2009.0,1,2,1198.0,70,1.4
5474,2015.0,1,0,624.0,37.5,2.9
5475,2011.0,1,0,1399.0,68,2.4
5476,2013.0,0,0,1598.0,105,4.75
5477,2018.0,0,0,2179.0,187.7,44.76
5478,2015.0,1,0,1498.0,98.6,6.22
5479,2018.0,0,0,999.0,67,4.5
5480,2015.0,1,0,1197.0,82,4.25
5481,2011.0,0,0,1991.0,147.9,5.5
5482,2017.0,1,0,1396.0,88.73,6.95
5483,2018.0,0,0,998.0,67.1,4.56
5484,2016.0,1,0,1582.0,126.2,13.82
5485,2016.0,1,0,1198.0,86.7,5.65
5486,2016.0,1,0,1396.0,88.73,6.2
5487,2014.0,1,0,998.0,67.04,3.25
5488,2009.0,0,0,1968.0,147.51,8.5
5489,2016.0,1,0,1396.0,88.7,7.25
5490,2013.0,1,0,1461.0,78,4.61
5491,2016.0,1,0,1199.0,74,5.3
5492,2012.0,1,0,1405.0,70,1.9
5493,2012.0,1,0,1197.0,78.9,3.09
5494,2007.0,0,2,2993.0,258,9.5
5495,2015.0,0,0,1582.0,126.2,12.65
5496,2016.0,1,0,1197.0,82,4.25
5497,2011.0,1,0,1248.0,73.9,2.95
5498,2006.0,1,0,2179.0,120,3.45
5499,2011.0,1,0,1086.0,68.05,3.3
5500,2014.0,1,0,2179.0,138.1,8.0
5501,2009.0,1,0,1799.0,130,2.71
5502,2012.0,1,0,998.0,67.1,2.7
5503,2012.0,1,2,1248.0,74,4.5
5504,2015.0,1,2,2982.0,168.5,18.75
5505,2014.0,1,2,1248.0,74,5.25
5506,2012.0,1,0,998.0,58.2,3.2
5507,2017.0,1,0,1248.0,73.75,6.0
5508,2014.0,1,0,1197.0,82,3.14
5509,2016.0,1,0,799.0,53.3,2.55
5510,2012.0,1,2,1193.0,64.08,2.3
5511,2014.0,1,0,1399.0,68.05,5.65
5512,2015.0,0,0,2967.0,240,48.22
5513,2016.0,1,0,998.0,67.1,3.0
5514,2015.0,1,0,1498.0,103.2,7.5
5515,2005.0,1,0,2179.0,120,2.6
5516,2018.0,0,0,1995.0,190,61.25
5517,2009.0,1,2,1497.0,118,3.5
5518,2016.0,0,0,1998.0,189.08,28.95
5519,2015.0,0,0,2477.0,175.56,15.0
5520,2012.0,1,0,1248.0,73.9,4.25
5521,2006.0,0,0,5998.0,552,59.0
5522,2013.0,1,0,1248.0,88.76,6.6
5523,2007.0,1,2,2494.0,102,5.2
5524,2010.0,1,0,1796.0,178,10.0
5525,2016.0,0,0,2143.0,167.62,35.0
5526,2017.0,1,0,1498.0,89.84,8.75
5527,2015.0,1,0,1197.0,78.9,4.57
5528,2012.0,1,0,1197.0,78.9,2.5
5529,2005.0,1,0,999.0,147.51,1.75
5530,2014.0,0,0,2179.0,147.51,20.11
5531,2011.0,1,0,2494.0,102,7.8
5532,2011.0,1,0,1197.0,80,3.61
5533,2007.0,1,2,1086.0,75.94,1.11
5534,2015.0,0,0,1198.0,75.94,4.6
5535,2015.0,0,0,2993.0,308.43,85.0
5536,2015.0,0,0,1497.0,118,5.25
5537,2013.0,1,2,1498.0,98.6,3.3
5538,2013.0,1,2,2982.0,171,17.75
5539,2016.0,0,0,2179.0,187.7,35.0
5540,2016.0,1,0,1582.0,126.2,13.39
5541,2012.0,1,0,936.0,56.3,2.5
5542,2017.0,0,0,2755.0,171.5,18.36
5543,2015.0,1,0,1248.0,74,5.95
5544,2015.0,1,2,1582.0,126.2,11.0
5545,2014.0,0,2,2993.0,255,64.75
5546,2017.0,1,0,1498.0,98.6,6.3
5547,2017.0,1,0,1591.0,121.3,11.94
5548,2014.0,0,0,1197.0,103.5,5.95
5549,2017.0,1,0,1498.0,98.6,11.0
5550,2017.0,1,0,1591.0,121.3,12.53
5551,2012.0,1,2,1399.0,68,3.75
5552,2014.0,0,0,2993.0,258,27.0
5553,2012.0,1,0,2835.0,107.2,9.95
5554,2013.0,1,0,1461.0,83.8,4.2
5555,2010.0,1,2,1197.0,85.8,2.0
5556,2013.0,1,0,1197.0,82,3.25
5557,2017.0,0,0,2143.0,136,34.0
5558,2016.0,0,0,1995.0,190,30.37
5559,2018.0,0,0,1591.0,121.3,12.6
5560,2019.0,1,0,799.0,53.3,5.09
5561,2014.0,0,0,2967.0,241.4,24.5
5562,2018.0,1,2,1248.0,88.5,7.97
5563,2011.0,1,0,1198.0,90,2.9
5564,2016.0,0,0,1995.0,190,21.33
5565,2012.0,0,2,1582.0,126.32,6.5
5566,2016.0,1,0,1396.0,88.7,12.15
5567,2014.0,1,0,1598.0,103.2,4.25
5568,2017.0,0,0,1995.0,190,35.84
5569,2004.0,0,3,1997.0,152,3.0
5570,2012.0,1,0,1461.0,108.45,6.75
5571,2014.0,1,2,1197.0,81.83,5.65
5572,2013.0,0,2,1968.0,138.03,7.5
5573,2018.0,1,0,1582.0,126.2,13.34
5574,2016.0,1,0,1248.0,88.5,7.9
5575,2015.0,1,0,1396.0,88.73,6.98
5576,2014.0,1,0,1591.0,121.3,5.75
5577,2012.0,1,0,1199.0,73.9,2.65
5578,2011.0,1,0,1199.0,73.9,2.49
5579,2007.0,1,2,1586.0,104.68,1.5
5580,2016.0,1,0,1498.0,98.6,6.5
5581,2013.0,1,0,1461.0,108.45,8.0
5582,2019.0,0,0,2755.0,174.5,30.85
5583,2014.0,0,0,1984.0,181,17.15
5584,2014.0,0,0,998.0,67.04,4.55
5585,2015.0,1,2,1248.0,88.5,7.4
5586,2013.0,0,0,1968.0,167.6,25.64
5587,2013.0,0,2,1995.0,184,13.5
5588,2013.0,1,0,1196.0,70,3.55
5589,2018.0,1,0,1582.0,126.2,15.0
5590,2007.0,1,2,1599.0,103.2,1.95
5591,2006.0,1,2,1799.0,130,2.3
5592,2013.0,1,2,2982.0,168.5,15.0
5593,2012.0,1,0,1197.0,78.9,3.15
5594,2012.0,1,0,1461.0,84.8,5.0
5595,2013.0,0,2,1995.0,190,24.75
5596,2008.0,1,2,1991.0,123.7,2.6
5597,2011.0,1,0,1197.0,78.9,3.75
5598,2009.0,1,2,1896.0,106,4.85
5599,2013.0,0,0,2148.0,170,27.0
5600,2014.0,1,0,1498.0,98.6,3.0
5601,2017.0,0,0,1995.0,190,28.75
5602,2016.0,1,0,2494.0,100.6,14.49
5603,2013.0,0,0,4806.0,394.3,72.0
5604,2012.0,1,2,1461.0,84.8,4.0
5605,2015.0,1,2,1248.0,74,4.5
5606,2019.0,0,0,1197.0,81.8,6.25
5607,2015.0,0,2,1968.0,138.03,11.5
5608,2009.0,1,3,2354.0,180,3.1
5609,2018.0,1,0,1497.0,117.3,10.11
5610,2019.0,1,0,1591.0,121.3,11.54
5611,2006.0,1,2,998.0,67.1,1.0
5612,2013.0,1,2,1248.0,74,2.5
5613,2011.0,0,0,1984.0,208,18.0
5614,2018.0,1,0,1364.0,67.04,6.85
5615,2012.0,1,0,1086.0,68.05,2.97
5616,2013.0,1,0,1591.0,121.3,4.75
5617,2018.0,1,0,1498.0,88.8,7.38
5618,2017.0,0,0,1995.0,187.74,42.75
5619,2010.0,1,2,1396.0,90,3.65
5620,2017.0,0,0,1197.0,82,5.99
5621,2012.0,0,0,2982.0,169,13.5
5622,2016.0,0,0,1197.0,83.1,7.0
5623,2016.0,0,0,1591.0,121.3,10.95
5624,2013.0,1,3,1197.0,78.9,2.95
5625,2017.0,1,0,1047.0,69,5.5
5626,2017.0,0,0,1798.0,177.46,17.08
5627,2015.0,1,0,1248.0,74,6.85
5628,2014.0,0,0,1997.0,141.1,10.5
5629,2010.0,1,0,2494.0,102,8.75
5630,2010.0,1,0,1497.0,118,2.7
5631,2012.0,0,0,1591.0,121.3,4.25
5632,2018.0,1,0,1364.0,67.04,7.9
5633,2011.0,0,2,1798.0,157.75,4.5
5634,2012.0,1,0,1461.0,84.8,4.0
5635,2012.0,1,0,1497.0,118,4.75
5636,2018.0,1,0,1396.0,88.76,7.65
5637,2013.0,1,2,1599.0,104,3.47
5638,2016.0,1,0,1198.0,86.7,5.64
5639,2013.0,1,0,1198.0,73.9,2.95
5640,2016.0,1,0,1248.0,74,5.65
5641,2012.0,0,0,2953.0,153.86,8.41
5642,2006.0,1,3,1590.0,94,0.85
5643,2003.0,1,2,998.0,67.1,0.8
5644,2014.0,1,0,1498.0,88,5.65
5645,2013.0,1,0,1591.0,121.3,4.5
5646,2015.0,1,0,1248.0,88.5,6.9
5647,2001.0,1,1,2446.0,84.8,2.2
5648,2013.0,1,0,1461.0,84.8,4.0
5649,2015.0,1,0,1598.0,103.52,5.6
5650,2016.0,1,0,1196.0,73,2.2
5651,2013.0,1,0,1598.0,103.5,4.0
5652,2014.0,1,2,2982.0,168.5,16.0
5653,2016.0,1,0,1582.0,126.2,12.6
5654,2014.0,1,0,1197.0,82.9,4.79
5655,2015.0,1,0,998.0,58.16,3.65
5656,2016.0,1,0,1498.0,98.6,6.83
5657,2002.0,1,0,796.0,37,0.51
5658,2006.0,1,2,1299.0,70,0.69
5659,2015.0,1,0,1197.0,83.14,4.65
5660,2014.0,1,0,1497.0,116.3,6.49
5661,2009.0,1,0,1493.0,110,2.9
5662,2016.0,1,0,1591.0,121.3,7.4
5663,2016.0,1,2,799.0,53.3,3.25
5664,2008.0,1,2,998.0,67.1,1.95
5665,2015.0,1,2,1197.0,82,4.0
5666,2017.0,1,0,1197.0,81.83,6.85
5667,2015.0,1,0,1198.0,86.7,5.45
5668,2007.0,1,0,1399.0,68,1.99
5669,2014.0,0,0,1582.0,126.32,8.99
5670,2014.0,1,0,1364.0,67.04,6.5
5671,2018.0,0,0,1199.0,88.7,9.27
5672,2015.0,1,0,1582.0,126.2,6.99
5673,2019.0,0,0,2143.0,136,36.76
5674,2017.0,0,0,1798.0,177.5,17.08
5675,2013.0,1,0,936.0,57.6,2.8
5676,2011.0,1,0,1199.0,73.9,2.49
5677,2016.0,1,0,1248.0,88.5,8.85
5678,2011.0,1,0,1497.0,116.3,4.15
5679,2017.0,1,0,1498.0,108.5,10.0
5680,2017.0,1,0,1197.0,81.86,4.75
5681,2017.0,0,0,999.0,67,3.2
5682,2017.0,1,0,796.0,47.3,3.28
5683,2013.0,1,0,1499.0,110,7.5
5684,2018.0,1,0,1197.0,83.1,7.39
5685,2013.0,1,0,1248.0,73.94,3.65
5686,2007.0,0,0,2987.0,198.5,11.0
5687,2012.0,1,0,1248.0,73.94,3.0
5688,2012.0,1,2,936.0,57.6,2.25
5689,2010.0,1,0,1586.0,103.3,2.83
5690,2019.0,1,0,796.0,35,4.11
5691,2014.0,1,0,2477.0,178,14.7
5692,2013.0,0,0,2987.0,210,25.0
5693,2015.0,1,0,936.0,56.3,2.35
5694,2017.0,1,2,1498.0,99,6.41
5695,2012.0,0,0,1497.0,117.3,5.75
5696,2016.0,0,2,2143.0,136,17.55
5697,2015.0,1,0,1396.0,88.7,10.25
5698,2012.0,1,0,1399.0,67,3.16
5699,2014.0,0,2,1968.0,147.51,22.5
5700,2015.0,1,0,1086.0,68.05,3.55
5701,2010.0,0,0,1995.0,154,9.86
5702,2013.0,0,0,2993.0,258,45.0
5703,2017.0,1,0,1591.0,121.3,7.99
5704,2017.0,0,0,1498.0,108.495,6.5
5705,2007.0,1,0,1399.0,92.7,0.75
5706,2018.0,1,2,1991.0,147.9,9.87
5707,2018.0,1,2,1396.0,88.73,6.36
5708,2017.0,0,0,1497.0,117.3,9.5
5709,2017.0,1,0,1197.0,82,6.05
5710,2013.0,1,0,796.0,47.3,2.15
5711,2015.0,1,0,1120.0,70,5.5
5712,2007.0,1,2,796.0,46.3,1.25
5713,2015.0,1,0,2494.0,100.6,11.99
5714,2010.0,0,2,1197.0,78.9,2.5
5715,2019.0,0,0,1497.0,117.3,11.66
5716,1998.0,1,3,993.0,60,0.53
5717,2015.0,1,0,998.0,67.04,3.1
5718,2012.0,1,2,1399.0,68,2.6
5719,2015.0,1,0,1198.0,86.7,5.09
5720,2008.0,1,0,1495.0,94,2.3
5721,2012.0,1,0,1582.0,126.32,6.0
5722,2013.0,1,0,1248.0,74,4.4
5723,2013.0,0,2,1595.0,120.7,11.0
5724,2014.0,1,0,1998.0,163.7,5.7
5725,2013.0,0,0,1968.0,138.1,6.95
5726,2014.0,1,0,2179.0,120,7.9
5727,2018.0,0,0,1995.0,190,29.3
5728,2009.0,0,0,3498.0,272,10.24
5729,2010.0,0,2,1798.0,157.75,5.35
5730,2014.0,0,2,1198.0,86.8,3.49
5731,2009.0,1,0,1197.0,78.9,2.85
5732,2014.0,1,0,1497.0,117.3,5.35
5733,2012.0,1,0,1196.0,70,3.62
5734,2006.0,1,0,2494.0,102,6.25
5735,2012.0,1,2,1461.0,64.1,3.19
5736,2018.0,1,0,1198.0,82,5.5
5737,2019.0,1,0,1197.0,81.83,7.67
5738,2011.0,1,0,2092.0,127,5.5
5739,2014.0,1,0,1248.0,73.9,6.6
5740,2017.0,0,2,2993.0,258,55.0
5741,2013.0,0,0,1968.0,174.33,21.0
5742,2017.0,1,0,1197.0,83.1,4.5
5743,2016.0,0,0,2199.0,194.3,20.67
5744,2013.0,0,0,1998.0,163.7,6.5
5745,2018.0,0,0,2143.0,204,37.98
5746,2009.0,1,0,1086.0,62.1,1.45
5747,2014.0,1,0,998.0,58.16,2.95
5748,2015.0,1,0,1248.0,88.5,7.9
5749,2018.0,1,0,1497.0,117.3,10.07
5750,2016.0,1,0,1461.0,83.8,6.5
5751,2015.0,0,0,1995.0,184,22.0
5752,2016.0,1,0,1498.0,98.6,9.75
5753,2014.0,1,0,1461.0,83.8,6.0
5754,2014.0,1,0,1120.0,70,3.99
5755,2008.0,1,0,1086.0,168.5,1.75
5756,2015.0,0,0,2982.0,168.5,19.75
5757,2017.0,1,0,2393.0,147.8,16.95
5758,2017.0,1,0,1197.0,83.1,6.8
5759,2007.0,1,0,1086.0,68.05,0.99
5760,2013.0,1,0,1086.0,68.05,2.95
5761,2015.0,0,0,2967.0,241.4,42.83
5762,2014.0,0,0,1969.0,190,21.5
5763,2015.0,1,0,1497.0,117.3,7.9
5764,2011.0,1,2,998.0,67.1,2.3
5765,2012.0,1,0,1198.0,86.8,2.75
5766,2011.0,1,0,2179.0,120,6.71
5767,2017.0,0,0,1461.0,108.45,9.6
5768,2017.0,1,0,1582.0,126.2,12.81
5769,2019.0,1,0,1199.0,84,6.94
5770,2015.0,1,0,2179.0,140,9.45
5771,2015.0,1,0,1498.0,103.2,6.0
5772,2013.0,0,0,1595.0,120.7,11.0
5773,2011.0,1,0,1586.0,103.3,2.6
5774,2007.0,1,0,1341.0,83,1.95
5775,2013.0,0,0,2993.0,313,45.0
5776,2014.0,0,0,1968.0,174.33,22.0
5777,2015.0,1,0,1197.0,81.83,4.9
5778,2015.0,1,0,1461.0,83.14,6.25
5779,2013.0,1,2,1598.0,103.6,6.1
5780,2011.0,1,0,1197.0,78.9,2.6
5781,2011.0,0,3,5204.0,560,120.0
5782,2012.0,0,0,2993.0,270.9,29.0
5783,2010.0,1,2,1298.0,85.8,3.3
5784,2013.0,1,2,1248.0,74,3.05
5785,2012.0,1,0,1396.0,88.76,3.25
5786,2014.0,1,0,1197.0,81.86,3.75
5787,2015.0,1,0,2494.0,100.6,13.25
5788,2017.0,1,0,1199.0,84,4.8
5789,2019.0,1,0,799.0,53.3,3.8
5790,2011.0,1,0,2494.0,102,8.5
5791,2016.0,0,0,2143.0,204,38.76
