,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Engine (CC),Power (bhp),Seats,Price
5306,1194,9,2007.0,50000.0,4,1,2,17.3,1061.0,64,5.0,1.1
5307,995,4,2018.0,13000.0,4,1,0,21.4,1197.0,83.1,5.0,6.6
5308,1046,10,2013.0,74000.0,4,1,0,22.0,1197.0,81.8,5.0,4.5
5309,164,10,2009.0,75000.0,4,1,2,14.7,1150.0,76,5.0,1.0
5310,1821,2,2017.0,25000.0,1,1,0,20.1,1498.0,88,5.0,6.9
5311,810,5,2012.0,139000.0,1,0,0,14.2,2179.0,115,5.0,16.75
5312,56,9,2015.0,52000.0,1,0,0,14.2,1968.0,174.3,5.0,25.49
5313,35,2,2015.0,20000.0,1,0,0,18.5,1968.0,187.74,5.0,35.5
5314,555,7,2018.0,32663.0,1,1,0,24.0,1186.0,73.97,5.0,6.28
5315,887,4,2012.0,76777.0,1,1,2,12.1,2179.0,120,8.0,4.88
5316,1560,5,2016.0,100303.0,1,1,0,23.0,1248.0,74,5.0,3.7
5317,529,7,2015.0,43993.0,4,1,0,21.1,814.0,55.2,5.0,3.45
5318,885,7,2016.0,72118.0,1,1,0,15.4,2179.0,120,8.0,10.23
5319,353,1,2010.0,83000.0,4,0,2,11.1,2354.0,142,5.0,6.5
5320,1817,9,2016.0,7523.0,4,1,0,16.2,1199.0,74,5.0,6.15
5321,1051,9,2014.0,34670.0,4,1,0,15.1,1196.0,73,7.0,2.9
5322,571,0,2016.0,30000.0,1,1,0,24.0,1120.0,70,5.0,5.5
5323,270,2,2017.0,17000.0,1,0,0,10.9,3198.0,197,7.0,31.0
5324,555,4,2015.0,59261.0,1,1,0,24.0,1186.0,73.97,5.0,4.25
5325,1159,7,2016.0,65210.0,1,1,0,22.9,1248.0,74,5.0,5.48
5326,711,1,2016.0,19000.0,4,1,0,18.6,1197.0,81.83,5.0,7.25
5327,1140,5,2012.0,50000.0,4,1,0,17.5,1298.0,85.8,5.0,3.0
5328,79,5,2015.0,47000.0,1,0,0,22.7,1995.0,190,5.0,29.5
5329,433,9,2007.0,75000.0,4,1,2,17.7,1497.0,78,5.0,1.49
5330,707,10,2013.0,54534.0,4,0,0,17.0,1197.0,78.9,5.0,3.65
5331,263,0,2018.0,13000.0,1,1,0,23.0,1498.0,98.96,5.0,10.9
5332,1013,1,2015.0,48808.0,4,1,0,23.1,998.0,67.04,5.0,4.3
5333,1059,10,2012.0,63001.0,1,1,2,20.8,1248.0,88.76,7.0,6.11
5334,1760,5,2015.0,64771.0,1,1,0,12.8,2494.0,102,8.0,15.5
5335,449,9,2016.0,34634.0,4,1,0,17.8,1497.0,117.3,5.0,6.9
5336,1138,1,2012.0,69242.0,4,1,0,19.1,1197.0,85.8,5.0,4.69
5337,1090,7,2011.0,33292.0,4,1,0,18.5,1197.0,85.8,5.0,3.19
5338,766,10,2012.0,55000.0,4,0,2,15.0,1396.0,98.6,5.0,3.75
5339,745,10,2019.0,1000.0,4,1,0,17.2,1197.0,81.86,5.0,8.6
5340,413,2,2011.0,80000.0,4,1,2,17.0,1497.0,118,5.0,3.85
5341,1420,3,2016.0,65003.0,1,0,0,13.6,4134.0,382,5.0,67.83
5342,379,3,2019.0,16573.0,4,1,0,17.8,1198.0,86.7,5.0,9.31
5343,463,10,2008.0,152633.0,4,0,0,12.9,1799.0,130,5.0,3.0
5344,759,1,2015.0,53000.0,4,1,0,18.6,1197.0,81.83,5.0,5.5
5345,511,5,2017.0,50129.0,1,1,0,19.7,1582.0,126.2,5.0,13.3
5346,42,5,2013.0,63716.0,1,0,0,15.7,1968.0,174.33,5.0,23.0
5347,952,9,2018.0,11000.0,4,1,0,24.7,796.0,47.3,5.0,3.35
5348,132,2,2012.0,115000.0,1,0,3,15.1,1995.0,177,5.0,10.0
5349,694,4,2013.0,63265.0,4,1,0,20.4,1197.0,78.9,5.0,2.95
5350,1794,10,2016.0,20000.0,1,1,0,21.7,1498.0,108.62,5.0,6.75
5351,1832,10,2010.0,79000.0,4,1,3,16.5,1198.0,73.9,5.0,2.44
5352,1030,9,2015.0,41000.0,4,1,0,20.7,1373.0,91.1,5.0,5.85
5353,1828,7,2015.0,26323.0,4,0,0,17.2,1197.0,103.5,5.0,7.4
5354,667,10,2016.0,76000.0,1,1,0,24.4,1120.0,71,5.0,3.8
5355,464,5,2008.0,69972.0,4,1,0,13.5,1799.0,130,5.0,3.8
5356,433,8,2008.0,69000.0,4,1,0,17.7,1497.0,78,5.0,2.7
5357,833,6,2016.0,65000.0,1,1,0,16.0,2523.0,62.1,7.0,7.21
5358,450,5,2016.0,29512.0,4,1,0,17.4,1497.0,117.3,5.0,7.9
5359,674,8,2017.0,51000.0,1,1,0,25.4,1186.0,73.97,5.0,4.2
5360,1432,9,2014.0,58003.0,1,1,0,19.0,1461.0,108.45,5.0,5.75
5361,947,5,2013.0,56500.0,4,0,0,17.0,998.0,66.1,5.0,3.45
5362,8,1,2014.0,29063.0,1,0,0,17.1,1968.0,174.33,5.0,25.75
5363,924,3,2018.0,46811.0,1,1,0,16.0,2179.0,140,7.0,16.59
5364,1464,3,2014.0,31897.0,4,1,0,18.1,1198.0,74.96,5.0,4.69
5365,74,9,2009.0,52100.0,1,0,2,13.2,1995.0,170,5.0,7.5
5366,1771,5,2016.0,73000.0,1,1,0,13.7,2393.0,147.8,7.0,16.5
5367,419,8,2009.0,31423.0,4,1,0,17.0,1497.0,118,5.0,1.99
5368,1159,2,2014.0,75180.0,1,1,0,22.9,1248.0,74,5.0,5.25
5369,1438,9,2013.0,75000.0,1,1,2,19.6,1461.0,108.45,5.0,5.4
5370,1816,9,2014.0,15000.0,4,1,0,16.5,1198.0,74,5.0,3.9
5371,739,9,2015.0,12000.0,4,1,0,17.2,1197.0,81.86,5.0,5.8
5372,105,10,2014.0,32000.0,1,0,0,18.1,1995.0,190,5.0,30.5
5373,1129,5,2017.0,44504.0,1,1,0,23.4,1248.0,74,5.0,5.6
5374,1299,0,2012.0,66000.0,1,0,0,28.4,2987.0,165,5.0,23.0
5375,1147,6,2015.0,39437.0,1,1,0,28.4,1248.0,74,5.0,5.15
5376,624,3,2017.0,36931.0,1,0,0,19.1,1582.0,126.2,5.0,9.48
5377,1625,1,2016.0,17800.0,4,0,2,21.9,624.0,37.48,4.0,2.38
5378,1132,5,2009.0,71346.0,4,1,0,17.5,1298.0,85.8,5.0,3.8
5379,753,4,2015.0,45000.0,4,1,2,18.6,1197.0,81.83,5.0,5.5
5380,716,5,2010.0,85155.0,4,1,0,17.0,1197.0,80,5.0,3.55
5381,1035,9,2015.0,48823.0,4,1,0,20.7,1373.0,91.1,5.0,6.35
5382,812,4,2015.0,37000.0,1,0,0,12.7,2179.0,187.7,5.0,36.0
5383,1595,5,2005.0,92000.0,1,1,2,16.1,1405.0,70,5.0,1.1
5384,1667,9,2014.0,36000.0,4,1,0,17.6,1193.0,88.7,5.0,3.7
5385,916,4,2016.0,24569.0,1,1,0,16.0,1997.0,140,7.0,13.5
5386,347,9,2008.0,95000.0,4,0,3,11.7,2354.0,177.6,5.0,2.85
5387,1623,3,2015.0,25811.0,4,1,2,25.4,624.0,37.5,4.0,2.13
5388,538,0,2015.0,65000.0,1,1,0,22.7,1582.0,126.2,5.0,7.75
5389,1577,2,2017.0,100400.0,1,1,0,25.0,1396.0,69,5.0,2.85
5390,367,6,2014.0,76414.0,1,1,0,25.8,1498.0,98.6,5.0,4.95
5391,924,7,2012.0,82103.0,1,1,0,15.1,2179.0,140,7.0,6.2
5392,138,10,2013.0,98000.0,1,0,0,18.6,1995.0,190,5.0,17.5
5393,558,10,2010.0,45252.0,4,1,0,18.9,1197.0,81.86,5.0,2.25
5394,995,4,2017.0,10300.0,4,1,0,21.4,1197.0,83.1,5.0,6.75
5395,627,7,2016.0,42024.0,1,0,0,19.1,1582.0,126.2,5.0,9.73
5396,1059,7,2018.0,51236.0,1,1,0,25.5,1248.0,88.5,7.0,8.49
5397,1354,9,2013.0,52000.0,4,0,0,13.6,1598.0,181,4.0,25.0
5398,1096,3,2015.0,42894.0,1,1,0,23.2,1248.0,73.94,5.0,5.59
5399,1491,9,2011.0,68000.0,1,0,0,15.6,1896.0,106,5.0,4.8
5400,258,4,2014.0,69000.0,1,1,0,22.7,1498.0,89.84,5.0,5.45
5401,737,10,2017.0,10000.0,4,1,0,18.6,1197.0,81.83,5.0,6.5
5402,389,2,2015.0,16000.0,4,1,0,19.4,1198.0,86.8,5.0,4.35
5403,367,8,2013.0,46992.0,1,1,0,25.8,1498.0,98.6,5.0,3.75
5404,95,10,2010.0,170000.0,1,0,3,18.5,1995.0,177,5.0,12.0
5405,58,4,2014.0,58000.0,1,0,0,12.1,2967.0,241.4,7.0,32.0
5406,569,6,2015.0,50000.0,1,1,2,24.0,1120.0,70,5.0,4.0
5407,1378,8,2011.0,39010.0,1,1,0,23.1,1461.0,63.1,5.0,2.6
5408,577,6,2016.0,26946.0,4,1,0,18.9,1197.0,82,5.0,4.45
5409,528,10,2015.0,28700.0,4,1,0,21.1,814.0,55.2,5.0,2.6
5410,1329,2,2011.0,60000.0,4,0,0,11.7,1796.0,186,5.0,16.0
5411,813,4,2014.0,38999.0,1,0,0,12.7,2179.0,187.7,5.0,32.5
5412,901,9,2016.0,39000.0,1,0,0,11.2,2696.0,184,7.0,13.85
5413,1020,3,2018.0,7784.0,4,1,0,20.7,1373.0,91.1,5.0,8.76
5414,1331,7,2014.0,45710.0,4,0,0,11.8,3498.0,272,7.0,23.68
5415,1040,2,2017.0,42000.0,4,0,0,22.0,1197.0,81.8,5.0,5.5
5416,826,3,2013.0,75995.0,1,0,2,11.5,4367.0,335.3,5.0,65.81
5417,1434,8,2013.0,57000.0,1,1,0,19.0,1461.0,108.45,5.0,4.99
5418,633,2,2013.0,85350.0,1,1,2,22.3,1582.0,126.32,5.0,5.7
5419,1684,3,2016.0,82725.0,4,0,0,14.3,1798.0,138.03,5.0,11.99
5420,94,9,2016.0,19000.0,1,0,2,21.8,1995.0,190,5.0,29.99
5421,251,2,2018.0,13900.0,4,1,0,18.9,1499.0,110.4,5.0,9.5
5422,1160,5,2014.0,108000.0,1,1,0,25.2,1248.0,74,5.0,5.5
5423,582,1,2016.0,36000.0,1,0,0,11.7,2199.0,194.3,7.0,23.0
5424,1572,5,2013.0,62188.0,1,1,0,17.2,1396.0,53.5,5.0,2.95
5425,571,7,2015.0,58397.0,1,1,0,24.0,1120.0,70,5.0,4.9
5426,601,2,2006.0,85000.0,4,1,3,22.5,1086.0,67,5.0,1.3
5427,1209,4,2016.0,30000.0,4,0,0,22.5,998.0,67,5.0,4.25
5428,917,7,2018.0,29907.0,1,1,0,16.0,2179.0,140,7.0,16.36
5429,7,8,2009.0,46000.0,1,0,0,16.6,1968.0,147.51,5.0,9.95
5430,1848,1,2012.0,65000.0,1,1,0,20.5,1598.0,103.6,5.0,5.5
5431,1185,4,2016.0,22000.0,1,1,0,24.3,1248.0,88.5,5.0,8.25
5432,1227,2,2002.0,99024.0,4,1,0,17.3,993.0,60,5.0,0.95
5433,691,7,2016.0,34952.0,4,1,0,19.8,1086.0,68.05,5.0,4.01
5434,498,7,2019.0,13913.0,4,1,0,17.5,1199.0,88.7,5.0,8.2
5435,438,2,2014.0,71000.0,1,1,2,25.1,1498.0,98.6,5.0,6.2
5436,1732,2,2012.0,97000.0,1,0,0,11.5,2982.0,169,7.0,16.75
5437,914,4,2017.0,21000.0,1,0,0,16.0,2179.0,140,7.0,16.5
5438,278,9,2007.0,116000.0,1,1,3,10.9,2499.0,68.05,7.0,3.75
5439,330,8,2012.0,110438.0,1,1,0,20.0,1399.0,68.05,5.0,3.5
5440,474,3,2017.0,66507.0,4,0,2,19.0,1199.0,88.7,5.0,5.43
5441,270,3,2017.0,54650.0,1,0,0,10.9,3198.0,197,7.0,30.35
5442,1397,5,2014.0,32000.0,4,0,0,18.0,1498.0,99.6,5.0,7.99
5443,1496,3,2011.0,75378.0,1,1,0,18.7,1896.0,66,5.0,3.59
5444,167,2,2012.0,82697.0,1,1,0,25.4,936.0,57.6,5.0,1.9
5445,1674,2,2009.0,135000.0,4,0,0,12.1,2362.0,164.7,5.0,4.7
5446,1434,2,2012.0,149000.0,1,1,0,19.0,1461.0,108.45,5.0,7.25
5447,1287,7,2016.0,26212.0,1,0,0,17.9,2143.0,136,5.0,24.46
5448,1668,10,2014.0,23500.0,4,1,2,17.6,1193.0,88.7,5.0,3.9
5449,714,3,2013.0,56127.0,4,1,0,18.5,1197.0,80,5.0,5.15
5450,1210,9,2015.0,26000.0,4,0,0,21.5,1197.0,81.8,5.0,3.65
5451,674,8,2016.0,26000.0,1,1,0,25.4,1186.0,73.97,5.0,5.0
5452,419,8,2009.0,42000.0,4,1,0,17.0,1497.0,118,5.0,2.3
5453,503,10,2001.0,130000.0,4,1,2,13.2,1495.0,94,5.0,0.75
5454,666,7,2009.0,137148.0,4,1,2,13.9,1599.0,103.2,5.0,1.85
5455,334,8,2010.0,114703.0,4,1,0,15.6,1196.0,70,5.0,1.8
5456,367,7,2014.0,97439.0,1,1,0,25.8,1498.0,98.6,5.0,4.41
5457,1193,2,2006.0,40000.0,4,1,0,18.9,998.0,67.1,5.0,2.0
5458,1160,5,2014.0,81609.0,1,1,0,17.8,1248.0,258,5.0,5.55
5459,1279,1,2014.0,28000.0,1,0,0,13.0,2987.0,258,5.0,31.75
5460,32,1,2015.0,37500.0,1,0,0,17.7,1968.0,174.33,5.0,32.0
5461,1335,5,2010.0,37000.0,1,0,0,13.5,2987.0,282,5.0,21.0
5462,1130,0,2010.0,83000.0,1,1,0,19.3,1248.0,73.9,5.0,2.75
5463,1702,3,2005.0,79012.0,4,1,0,13.4,1794.0,125,5.0,2.64
5464,878,7,2018.0,27395.0,1,1,0,15.4,2179.0,120,7.0,14.19
5465,1207,6,2017.0,35362.0,4,1,0,22.5,998.0,67.04,5.0,3.85
5466,1736,4,2014.0,117000.0,1,1,0,13.0,2982.0,168.5,7.0,15.5
5467,1220,9,2010.0,23000.0,4,1,0,18.2,1061.0,64,5.0,1.9
5468,1615,7,2014.0,59508.0,4,1,0,25.4,624.0,37.48,4.0,1.26
5469,758,2,2009.0,69000.0,4,1,2,18.5,1197.0,80,5.0,2.4
5470,74,1,2010.0,58000.0,1,0,0,22.7,1995.0,190,5.0,11.5
5471,921,6,2014.0,88511.0,1,1,0,16.0,2179.0,140,7.0,8.25
5472,1851,10,2011.0,66000.0,4,1,0,15.8,1598.0,105,5.0,2.75
5473,1471,4,2009.0,65000.0,4,1,2,17.5,1198.0,70,5.0,1.4
5474,1623,3,2015.0,30676.0,4,1,0,25.4,624.0,37.5,4.0,2.9
5475,326,2,2011.0,76000.0,1,1,0,20.0,1399.0,68,5.0,2.4
5476,1850,10,2013.0,23627.0,4,0,0,14.8,1598.0,105,5.0,4.75
5477,820,7,2018.0,52827.0,1,0,0,12.7,2179.0,187.7,5.0,44.76
5478,436,7,2015.0,64465.0,1,1,0,26.0,1498.0,98.6,5.0,6.22
5479,1456,2,2018.0,14000.0,4,0,0,22.5,999.0,67,5.0,4.5
5480,565,9,2015.0,26000.0,4,1,0,18.9,1197.0,82,5.0,4.25
5481,176,5,2011.0,78203.0,1,0,0,18.1,1991.0,147.9,4.0,5.5
5482,719,9,2017.0,27000.0,1,1,0,22.5,1396.0,88.73,5.0,6.95
5483,966,3,2018.0,31919.0,4,0,0,24.1,998.0,67.1,5.0,4.56
5484,516,3,2016.0,47392.0,1,1,0,20.5,1582.0,126.2,5.0,13.82
5485,380,9,2016.0,17362.0,4,1,0,18.0,1198.0,86.7,5.0,5.65
5486,743,7,2016.0,49716.0,1,1,0,21.2,1396.0,88.73,5.0,6.2
5487,1003,4,2014.0,48000.0,4,1,0,23.1,998.0,67.04,5.0,3.25
5488,7,8,2009.0,46000.0,1,0,0,16.6,1968.0,147.51,5.0,8.5
5489,618,1,2016.0,79000.0,1,1,0,24.8,1396.0,88.7,5.0,7.25
5490,1451,10,2013.0,57000.0,1,1,0,21.8,1461.0,78,5.0,4.61
5491,1817,4,2016.0,29754.0,4,1,0,16.2,1199.0,74,5.0,5.3
5492,1594,0,2012.0,50123.0,1,1,0,17.0,1405.0,70,5.0,1.9
5493,704,7,2012.0,57184.0,4,1,0,20.4,1197.0,78.9,5.0,3.09
5494,128,9,2007.0,75000.0,1,0,2,16.5,2993.0,258,5.0,9.5
5495,510,9,2015.0,26000.0,1,0,0,17.0,1582.0,126.2,5.0,12.65
5496,574,4,2016.0,22129.0,4,1,0,18.9,1197.0,82,5.0,4.25
5497,1092,5,2011.0,127887.0,1,1,0,21.1,1248.0,73.9,5.0,2.95
5498,869,5,2006.0,92000.0,1,1,0,10.5,2179.0,120,8.0,3.45
5499,691,5,2011.0,60634.0,4,1,0,19.8,1086.0,68.05,5.0,3.3
5500,1639,5,2014.0,90000.0,1,1,0,14.0,2179.0,138.1,7.0,8.0
5501,466,8,2009.0,59000.0,4,1,0,13.5,1799.0,130,5.0,2.71
5502,1224,5,2012.0,59293.0,4,1,0,18.2,998.0,67.1,5.0,2.7
5503,1135,9,2012.0,80753.0,1,1,2,23.4,1248.0,74,5.0,4.5
5504,1736,4,2015.0,40000.0,1,1,2,13.0,2982.0,168.5,7.0,18.75
5505,1159,10,2014.0,103000.0,1,1,2,28.4,1248.0,74,5.0,5.25
5506,1189,5,2012.0,72389.0,3,1,0,28.4,998.0,58.2,5.0,3.2
5507,1043,10,2017.0,48000.0,1,1,0,28.4,1248.0,73.75,5.0,6.0
5508,564,8,2014.0,41000.0,4,1,0,18.9,1197.0,82,5.0,3.14
5509,1458,6,2016.0,26000.0,4,1,0,25.2,799.0,53.3,5.0,2.55
5510,1588,6,2012.0,30000.0,4,1,2,15.6,1193.0,64.08,5.0,2.3
5511,329,5,2014.0,74624.0,1,1,0,20.0,1399.0,68.05,5.0,5.65
5512,1416,7,2015.0,47877.0,1,0,0,15.2,2967.0,240,5.0,48.22
5513,965,6,2016.0,35000.0,4,1,0,24.1,998.0,67.1,5.0,3.0
5514,1840,0,2015.0,52123.0,1,1,0,20.3,1498.0,103.2,5.0,7.5
5515,869,1,2005.0,90000.0,1,1,0,10.5,2179.0,120,8.0,2.6
5516,139,9,2018.0,1400.0,1,0,0,18.6,1995.0,190,5.0,61.25
5517,423,2,2009.0,122000.0,4,1,2,17.0,1497.0,118,5.0,3.5
5518,1347,7,2016.0,21110.0,4,0,0,17.4,1998.0,189.08,4.0,28.95
5519,1370,10,2015.0,78000.0,1,0,0,13.5,2477.0,175.56,6.0,15.0
5520,1137,6,2012.0,72000.0,1,1,0,19.3,1248.0,73.9,5.0,4.25
5521,157,5,2006.0,48000.0,4,0,0,8.6,5998.0,552,4.0,59.0
5522,1059,10,2013.0,43486.0,1,1,0,20.8,1248.0,88.76,7.0,6.6
5523,1750,5,2007.0,199000.0,1,1,2,12.8,2494.0,102,7.0,5.2
5524,1317,2,2010.0,34000.0,4,1,0,11.7,1796.0,178,5.0,10.0
5525,1319,1,2016.0,37944.0,1,0,0,14.8,2143.0,167.62,5.0,35.0
5526,258,9,2017.0,30000.0,1,1,0,22.7,1498.0,89.84,5.0,8.75
5527,1714,3,2015.0,64005.0,4,1,0,17.7,1197.0,78.9,5.0,4.57
5528,698,4,2012.0,62000.0,4,1,0,20.4,1197.0,78.9,5.0,2.5
5529,591,2,2005.0,105000.0,4,1,0,12.4,999.0,147.51,5.0,1.75
5530,807,7,2014.0,59885.0,1,0,0,12.4,2179.0,147.51,5.0,20.11
5531,1760,5,2011.0,144471.0,1,1,0,12.8,2494.0,102,8.0,7.8
5532,714,3,2011.0,63991.0,4,1,0,18.5,1197.0,80,5.0,3.61
5533,607,10,2007.0,72000.0,4,1,2,17.0,1086.0,75.94,5.0,1.11
5534,1385,9,2015.0,34895.0,4,0,0,19.2,1198.0,75.94,5.0,4.6
5535,153,0,2015.0,97003.0,1,0,0,15.9,2993.0,308.43,5.0,85.0
5536,420,8,2015.0,45000.0,4,0,0,16.8,1497.0,118,5.0,5.25
5537,359,4,2013.0,45000.0,1,1,2,25.8,1498.0,98.6,5.0,3.3
5538,1731,1,2013.0,100000.0,1,1,2,11.5,2982.0,171,7.0,17.75
5539,800,4,2016.0,70000.0,1,0,0,13.0,2179.0,187.7,5.0,35.0
5540,511,3,2016.0,37023.0,1,1,0,19.7,1582.0,126.2,5.0,13.39
5541,167,2,2012.0,81000.0,1,1,0,25.4,936.0,56.3,5.0,2.5
5542,1777,7,2017.0,20789.0,1,0,0,11.4,2755.0,171.5,7.0,18.36
5543,1135,6,2015.0,68310.0,1,1,0,23.4,1248.0,74,5.0,5.95
5544,512,9,2015.0,47250.0,1,1,2,19.7,1582.0,126.2,5.0,11.0
5545,824,4,2014.0,47000.0,1,0,2,12.7,2993.0,255,5.0,64.75
5546,378,5,2017.0,128000.0,1,1,0,25.8,1498.0,98.6,5.0,6.3
5547,519,7,2017.0,17702.0,4,1,0,15.3,1591.0,121.3,5.0,11.94
5548,1858,9,2014.0,34987.0,4,0,0,18.2,1197.0,103.5,5.0,5.95
5549,444,0,2017.0,37000.0,1,1,0,26.0,1498.0,98.6,5.0,11.0
5550,519,3,2017.0,38271.0,4,1,0,15.3,1591.0,121.3,5.0,12.53
5551,329,1,2012.0,32510.0,1,1,2,20.0,1399.0,68,5.0,3.75
5552,108,10,2014.0,88000.0,1,0,0,14.7,2993.0,258,5.0,27.0
5553,1364,10,2012.0,116000.0,1,1,0,10.5,2835.0,107.2,6.0,9.95
5554,1442,6,2013.0,156000.0,1,1,0,19.9,1461.0,83.8,5.0,4.2
5555,1093,4,2010.0,75319.0,4,1,2,21.1,1197.0,85.8,5.0,2.0
5556,577,8,2013.0,28000.0,4,1,0,18.9,1197.0,82,5.0,3.25
5557,1283,1,2017.0,16500.0,1,0,0,17.9,2143.0,136,5.0,34.0
5558,109,3,2016.0,75637.0,1,0,0,22.5,1995.0,190,5.0,30.37
5559,520,7,2018.0,32854.0,4,0,0,13.0,1591.0,121.3,5.0,12.6
5560,1460,7,2019.0,6568.0,4,1,0,25.2,799.0,53.3,5.0,5.09
5561,14,1,2014.0,30000.0,1,0,0,14.9,2967.0,241.4,5.0,24.5
5562,1026,7,2018.0,17804.0,1,1,2,28.1,1248.0,88.5,5.0,7.97
5563,484,4,2011.0,69768.0,4,1,0,16.0,1198.0,90,5.0,2.9
5564,79,7,2016.0,62404.0,1,0,0,22.7,1995.0,190,5.0,21.33
5565,654,1,2012.0,97000.0,1,0,2,19.1,1582.0,126.32,5.0,6.5
5566,508,3,2016.0,55687.0,1,1,0,21.4,1396.0,88.7,5.0,12.15
5567,1845,8,2014.0,17000.0,4,1,0,15.0,1598.0,103.2,5.0,4.25
5568,93,3,2017.0,34232.0,1,0,0,21.8,1995.0,190,5.0,35.84
5569,407,2,2004.0,135000.0,4,0,3,14.4,1997.0,152,5.0,3.0
5570,1436,2,2012.0,80000.0,1,1,0,19.7,1461.0,108.45,5.0,6.75
5571,750,1,2014.0,31045.0,4,1,2,18.6,1197.0,81.83,5.0,5.65
5572,1809,10,2013.0,58000.0,1,0,2,17.0,1968.0,138.03,5.0,7.5
5573,518,7,2018.0,35480.0,1,1,0,19.7,1582.0,126.2,5.0,13.34
5574,1026,5,2016.0,62287.0,1,1,0,28.1,1248.0,88.5,5.0,7.9
5575,751,3,2015.0,46162.0,1,1,0,22.5,1396.0,88.73,5.0,6.98
5576,636,9,2014.0,9200.0,4,1,0,17.0,1591.0,121.3,5.0,5.75
5577,1825,8,2012.0,55339.0,1,1,0,22.1,1199.0,73.9,5.0,2.65
5578,1825,8,2011.0,55476.0,1,1,0,22.1,1199.0,73.9,5.0,2.49
5579,1110,10,2007.0,68553.0,4,1,2,15.0,1586.0,104.68,5.0,1.5
5580,492,7,2016.0,67376.0,1,1,0,24.5,1498.0,98.6,7.0,6.5
5581,1438,5,2013.0,42000.0,1,1,0,19.6,1461.0,108.45,5.0,8.0
5582,1728,3,2019.0,28069.0,1,0,0,12.9,2755.0,174.5,7.0,30.85
5583,1870,7,2014.0,93144.0,1,0,0,14.7,1984.0,181,5.0,17.15
5584,1005,5,2014.0,24300.0,4,0,0,23.1,998.0,67.04,5.0,4.55
5585,1032,5,2015.0,47883.0,1,1,2,26.2,1248.0,88.5,5.0,7.4
5586,51,7,2013.0,12467.0,1,0,0,12.8,1968.0,167.6,5.0,25.64
5587,133,8,2013.0,56683.0,1,0,2,17.1,1995.0,184,5.0,13.5
5588,334,1,2013.0,38000.0,4,1,0,15.6,1196.0,70,5.0,3.55
5589,539,0,2018.0,35000.0,1,1,0,22.7,1582.0,126.2,5.0,15.0
5590,644,10,2007.0,80000.0,4,1,2,13.9,1599.0,103.2,5.0,1.95
5591,464,10,2006.0,125000.0,4,1,2,13.5,1799.0,130,5.0,2.3
5592,1738,2,2013.0,123000.0,1,1,2,12.6,2982.0,168.5,7.0,15.0
5593,704,2,2012.0,70000.0,4,1,0,20.4,1197.0,78.9,5.0,3.15
5594,1388,5,2012.0,87982.0,1,1,0,21.6,1461.0,84.8,5.0,5.0
5595,105,6,2013.0,40714.0,1,0,2,18.1,1995.0,190,5.0,24.75
5596,190,10,2008.0,83000.0,1,1,2,16.5,1991.0,123.7,5.0,2.6
5597,687,0,2011.0,86000.0,4,1,0,20.4,1197.0,78.9,5.0,3.75
5598,1482,0,2009.0,60002.0,1,1,2,17.5,1896.0,106,5.0,4.85
5599,1251,6,2013.0,60000.0,1,0,0,10.0,2148.0,170,5.0,27.0
5600,370,8,2014.0,84677.0,1,1,0,25.8,1498.0,98.6,5.0,3.0
5601,137,4,2017.0,23000.0,1,0,0,20.7,1995.0,190,5.0,28.75
5602,1747,5,2016.0,81424.0,1,1,0,13.0,2494.0,100.6,8.0,14.49
5603,1425,4,2013.0,36400.0,1,0,0,7.5,4806.0,394.3,4.0,72.0
5604,1399,2,2012.0,70000.0,1,1,2,22.7,1461.0,84.8,5.0,4.0
5605,1129,4,2015.0,40000.0,1,1,2,26.6,1248.0,74,5.0,4.5
5606,1219,9,2019.0,600.0,4,0,0,21.5,1197.0,81.8,5.0,6.25
5607,1809,10,2015.0,65320.0,1,0,2,17.0,1968.0,138.03,5.0,11.5
5608,350,10,2009.0,79000.0,4,1,3,9.8,2354.0,180,5.0,3.1
5609,450,9,2018.0,5000.0,4,1,0,17.8,1497.0,117.3,5.0,10.11
5610,636,3,2019.0,6028.0,4,1,0,17.0,1591.0,121.3,5.0,11.54
5611,1193,4,2006.0,86000.0,4,1,2,18.9,998.0,67.1,5.0,1.0
5612,1134,8,2013.0,160000.0,1,1,2,23.4,1248.0,74,5.0,2.5
5613,52,7,2011.0,59967.0,4,0,0,9.7,1984.0,208,5.0,18.0
5614,1706,3,2018.0,43127.0,1,1,0,23.6,1364.0,67.04,5.0,6.85
5615,693,7,2012.0,65727.0,4,1,0,19.8,1086.0,68.05,5.0,2.97
5616,640,10,2013.0,70000.0,4,1,0,17.0,1591.0,121.3,5.0,4.75
5617,1821,3,2018.0,39861.0,1,1,0,20.1,1498.0,88.8,5.0,7.38
5618,111,4,2017.0,16485.0,1,0,0,22.5,1995.0,187.74,5.0,42.75
5619,723,1,2010.0,77332.0,1,1,2,23.0,1396.0,90,5.0,3.65
5620,566,7,2017.0,17489.0,4,0,0,18.9,1197.0,82,5.0,5.99
5621,1732,10,2012.0,125000.0,1,0,0,11.5,2982.0,169,7.0,13.5
5622,997,2,2016.0,35129.0,4,0,0,21.4,1197.0,83.1,5.0,7.0
5623,520,5,2016.0,22982.0,4,0,0,13.0,1591.0,121.3,5.0,10.95
5624,704,10,2013.0,54500.0,4,1,3,20.4,1197.0,78.9,5.0,2.95
